Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
E2F4 17652178 ChIP-ChIP JURKAT Human	2/1002	0.6023090459300667	0.8447574973297645	0	0	0.9978947368421053	0.5059172640677378	S100A13;ALDOA
CIITA 25753668 ChIP-Seq RAJI Human	1/459	0.6052936989510941	0.8467997707548135	0	0	1.091815026312843	0.5481364381748035	S100A13
YY1 21170310 ChIP-Seq MESCs Mouse	1/464	0.6093173673462795	0.8502816662716344	0	0	1.0797474663565376	0.5349241906222639	S100A1
LMO2 26923725 Chip-Seq MACROPHAGESS Mouse	1/473	0.6164594246758407	0.8546526938323672	0	0	1.058670143415906	0.512145205493574	LHFP
CTCF 18555785 ChIP-Seq MESCs Mouse	3/1568	0.6167419317591559	0.8546526938323672	0	0	0.9530265089370521	0.4606021009559472	MYL6;MGST3;S100A6
ARNT 22903824 ChIP-Seq MCF-7 Human	2/1029	0.6170777572796875	0.8546526938323672	0	0	0.9702762261056731	0.4684107820857222	SPARC;CCND1
EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	2/1038	0.6219104112133462	0.8573176315755232	0	0	0.9613899613899614	0.4566210358259467	LGALS1;ARID5B
GABP 19822575 ChIP-Seq HepG2 Human	5/2639	0.622096909554802	0.8573176315755232	0	0	0.9396897711248509	0.4460325784718008	RNH1;TPM1;S100A13;RPS2;ALDOA
VDR 20736230 ChIP-Seq LYMPHOBLASTOID Human	1/483	0.6242457693462853	0.8581443082328587	0	0	1.0361740610703267	0.48825674710975303	S100A6
YY1 22570637 ChIP-Seq MALME-3M Human	2/1049	0.6277557233116839	0.8608333433531509	0	0	0.9507364399537526	0.44266684512162746	RRAS;AVPI1
BMI1 23680149 ChIP-Seq NPCS Mouse	2/1056	0.6314404005877415	0.8637481035200217	0	0	0.9440727054828723	0.4340390493754356	CCND1;TPM1
ETS1 20019798 ChIP-Seq JURKAT Human	3/1607	0.6338254649526908	0.8648751418319968	0	0	0.927882995214666	0.42309762317096944	RRAS;MGST3;EMP3
TBX3 20139965 ChIP-Seq MESCs Mouse	2/1068	0.6376936008973999	0.8672924632086889	0	0	0.9328527698232448	0.41968799875837537	LHFP;ARID5B
TBX3 20139965 ChIP-Seq ESCs Mouse	2/1070	0.6387280234461102	0.8672924632086889	0	0	0.9310072935146856	0.4173487316217065	LHFP;ARID5B
JARID1A 20064375 ChIP-Seq MESCs Mouse	4/2171	0.6443190684831185	0.8727451441067179	0	0	0.9123211813567144	0.4010210184576425	MYL6;NPC2;MGST3;RPS2
PPARD 23208498 ChIP-Seq MDA-MB-231 Human	1/516	0.6488627549582575	0.8767560152362798	0	0	0.968135424446104	0.41875154208680976	FTH1
SPI1 20176806 ChIP-Seq THIOMACROPHAGE Mouse	3/1654	0.6537427749548089	0.8812007234184042	0	0	0.899160214120844	0.38218024012789986	CD63;LHFP;HSPB1
VDR 23849224 ChIP-Seq CD4+ Human	4/2231	0.6663093222941817	0.8931909914183291	0	0	0.8847477922466697	0.35920872584423774	HSP90AB1;S100A13;VIM;MYL12A
NANOG 18555785 ChIP-Seq MESCs Mouse	1/542	0.6671436475771322	0.8931909914183291	0	0	0.9203753732404379	0.3725218334432201	RPS2
FUS 26573619 Chip-Seq HEK293 Human	1/543	0.6678279008563116	0.8931909914183291	0	0	0.9186299555303246	0.37087366942906963	ARID5B
NR3C1 21868756 ChIP-Seq MCF10A Human	2/1132	0.6696984503874462	0.8931909914183291	0	0	0.8770377270610153	0.3516287555238107	GSN;LHFP
SUZ12 18692474 ChIP-Seq MEFs Mouse	2/1135	0.6711434366568252	0.8931909914183291	0	0	0.8745761137176569	0.34875681527755764	LGALS3;TPM1
SOX9 26525672 Chip-Seq HEART Mouse	3/1702	0.6733171784941466	0.8931909914183291	0	0	0.871466522437682	0.3446987962750708	TIMP2;ARID5B;VIM
POU5F1 18555785 ChIP-Seq MESCs Mouse	1/555	0.6759327237362514	0.8931909914183291	0	0	0.8981764324724614	0.3517813344819822	RRAS
RXR 22108803 ChIP-Seq LS180 Human	1/555	0.6759327237362514	0.8931909914183291	0	0	0.8981764324724614	0.3517813344819822	ANXA2
ASH2L 23239880 ChIP-Seq MESCs Mouse	6/3336	0.6771484050463867	0.8931909914183291	0	0	0.881293057763646	0.3435851595749932	RNH1;HSP90AB1;CCND1;HSPB1;ARID5B;ALDOA
HTT 18923047 ChIP-ChIP STHdh Human	1/566	0.6831925524202774	0.8990229787193199	0	0	0.8801906058543226	0.3353337298200485	MGST1
FOXP2 21765815 ChIP-ChIP NEURO2A Mouse	2/1164	0.6848592496717943	0.899080626346384	0	0	0.8514358184618172	0.3223041637511735	LGALS3;ARID5B
NFIB 24661679 ChIP-Seq LUNG Mouse	1/573	0.6877296202574348	0.9007144435522904	0	0	0.8691052537206383	0.3253578187489838	LGALS1
CTNNB1 20615089 ChIP-ChIP FETAL BRAIN Human	1/637	0.726378915126966	0.9261114145253327	0	0	0.7790678922754395	0.249055133906039	GSN
AR 19668381 ChIP-Seq PC3 Human	6/3519	0.729353935793955	0.9261114145253327	0	0	0.8261917918320189	0.26074295375393647	CCND1;CALD1;ANXA3;LHFP;PRRX2;HSPB1
MYC 19915707 ChIP-ChIP AK7 Human	5/2979	0.7309711076310007	0.9261114145253327	0	0	0.8159285233932174	0.2556967776426506	FTL1;RNH1;GSN;HSPB1;AVPI1
SUZ12 16625203 ChIP-ChIP MESCs Mouse	2/1270	0.7311813828217665	0.9261114145253327	0	0	0.7758592063755604	0.24291664535026375	LHFP;TPM1
STAT1 20625510 ChIP-Seq HELA Human	1/656	0.7369259772291789	0.9261114145253327	0	0	0.7557251908396947	0.2306985889247358	NPC2
AHR 22903824 ChIP-Seq MCF-7 Human	1/690	0.7548189653620838	0.9261114145253327	0	0	0.7171672062818653	0.20172288373274536	CCND1
TRIM28 19339689 ChIP-ChIP MESCs Mouse	5/3072	0.7567155270376001	0.9261114145253327	0	0	0.7868554660207742	0.21935003491476562	LHFP;S100A13;HSPB1;RPS2;ACTG1
SPI1 22790984 ChIP-Seq ERYTHROLEUKEMIA Mouse	3/1962	0.765827262986364	0.9261114145253327	0	0	0.7450436654111998	0.19877663660631908	RNH1;EMP3;ALDOA
EZH2 27294783 Chip-Seq NPCs Mouse	2/1374	0.7710760550436189	0.9261114145253327	0	0	0.7130581555930643	0.18537249198853673	MGST3;ARID5B
FLI1 21571218 ChIP-Seq MEGAKARYOCYTES Human	10/5834	0.7714436903568053	0.9261114145253327	0	0	0.8090659340659341	0.20994581136283755	LGALS3;SPARC;RNH1;HSP90AB1;LGALS1;GSN;RRAS;FTH1;ALDOA;S100A11
FOXA1 21572438 ChIP-Seq LNCaP Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	MYL6;MGST1;MYL12A
NEUROD2 26341353 ChIP-Seq CORTEX Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	CD63;MYL6;LGALS1
FOXA1 25329375 ChIP-Seq VCAP Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	MYL6;MYL12A;S100A11
RARB 24833708 ChIP-Seq LIVER Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	ANXA2;CALD1;TIMP2
MNX1 26342078 ChIP-Seq MIN6-4N Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	SPARC;ARID5B;AVPI1
KLF5 20875108 ChIP-Seq MESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	SPARC;ANXA5;ACTG1
NANOG 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	MGST3;ANXA5;VIM
OCT4 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	GSN;MGST3;VIM
CTCF 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	GSN;MGST3;S100A10
KLF4 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	MGST3;PRRX2;VIM
CMYC 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	MGST3;ANXA5;VIM
P300 18555785 Chip-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	GSN;MGST3;VIM
OCT4 19829295 ChIP-Seq ESCs Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	CALD1;TIMP2;EMP3
ESET 19884257 ChIP-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	CALD1;HSPB1;ACTG1
LUZP1 20508642 ChIP-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	SPARC;ARID5B;ACTG1
PU.1 20513432 ChIP-Seq Bcells Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	MYL6;S100A1;LHFP
OCT4 20526341 ChIP-Seq ESCs Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	CALD1;ANXA3;HSPB1
OCT4 21477851 ChIP-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	SPARC;MGST3;ARID5B
SMAD2/3 21741376 ChIP-Seq EPCs Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	ANXA2;ANXA3;LHFP
FOXH1 21741376 ChIP-Seq EPCs Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	SPARC;ANXA3;S100A6
FLI1 21867929 ChIP-Seq TH2 Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	SPARC;ARID5B;ACTG1
SOX6 21985497 ChIP-Seq MYOTUBES Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	SPARC;MGST3;ARID5B
KAP1 22055183 ChIP-Seq ESCs Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	HSP90AB1;CALD1;ACTG1
TCF4 22108803 ChIP-Seq LS180 Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	ANXA5;MGST1;TIMP2
PCGF4 22325352 ChIP-Seq 293T-Rex Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	MGST3;S100A6;S100A10
TCF12/HEB 22897851 ChIP-Seq JUKARTE6-1 Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	FTH1;HSPB1;ARID5B
RUNX1 22897851 ChIP-Seq JUKARTE6-1 Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	VIM;MYL12A;AVPI1
GATA3 26560356 Chip-Seq TH1 Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	HSP90AB1;TIMP2;S100A11
FLI1 26923725 Chip-Seq MACROPHAGESS Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	MGST3;TPM1;MGST1
E2A 27217539 Chip-Seq RAMOS-Cell line Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	RNH1;EMP3;MYL12A
FOXA1 27270436 Chip-Seq PROSTATE Human	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	MYL6;MYL12A;S100A11
PU1 27457419 Chip-Seq LIVER Mouse	3/2000	0.7774759881084141	0.9261114145253327	0	0	0.7293237153026838	0.1835726162114879	GSN;MGST3;PRRX2
RBPJ 21746931 ChIP-Seq IB4-LCL Human	3/2013	0.7813553707697725	0.9261114145253327	0	0	0.7240822912464704	0.1786493571325342	S100A6;MYL12A;S100A10
LYL1 20887958 ChIP-Seq HPC-7 Mouse	1/752	0.7844420234956454	0.9261114145253327	0	0	0.6558434907303083	0.15922739576315378	TPM1
POU5F1 18358816 ChIP-ChIP MESCs Mouse	1/753	0.7848899796419375	0.9261114145253327	0	0	0.65493726132024	0.15863348340183703	AVPI1
SALL4 22934838 ChIP-ChIP CD34+ Human	2/1418	0.7863964333141091	0.9261114145253327	0	0	0.6892655367231638	0.16562654217851736	MGST3;EMP3
WDR5 24793694 ChIP-Seq LNCAP Human	1/757	0.786672744877258	0.9261114145253327	0	0	0.6513363180029846	0.15628355310359204	VIM
SIN3B 21632747 ChIP-Seq MESCs Mouse	7/4302	0.7873618704718984	0.9261114145253327	0	0	0.773662115920556	0.1849573334682786	LGALS3;RNH1;TIMP2;ARID5B;VIM;ALDOA;ACTG1
NACC1 18358816 ChIP-ChIP MESCs Mouse	1/769	0.7919350415370103	0.9295169767192876	0	0	0.6407585470085471	0.14947353237013655	AVPI1
SUZ12 20075857 ChIP-Seq MESCs Mouse	7/4356	0.7989331537753054	0.9339158762996486	0	0	0.7614219918197844	0.17092248517507846	CD63;LGALS3;GSN;LHFP;TPM1;PRRX2;TIMP2
TCF4 23295773 ChIP-Seq U87 Human	6/3812	0.8008599240655381	0.9339158762996486	0	0	0.7490031220055021	0.1663305417246328	CCND1;ANXA2;LHFP;ANXA5;TIMP2;ARID5B
YY1 23942234 ChIP-Seq MYOBLASTS AND MYOTUBES Mouse	2/1466	0.8021093531908234	0.9339158762996486	0	0	0.6649410411274087	0.14662636827557818	MYL6;PRRX2
RNF2 27304074 Chip-Seq ESCs Mouse	2/1467	0.8024259153765932	0.9339158762996486	0	0	0.6644512304652416	0.14625617796032434	TPM1;HSPB1
VDR 24787735 ChIP-Seq THP-1 Human	1/805	0.8069738910176573	0.9362108031536642	0	0	0.6109197601734915	0.1310202736809353	ALDOA
ASXL1 24218140 ChIP-Seq BMDM Mouse	1/807	0.8077775521795153	0.9362108031536642	0	0	0.6093402048737037	0.1300749791759279	FTH1
SMARCD1 25818293 ChIP-Seq ESCs Mouse	3/2119	0.811028622515759	0.9380164026591452	0	0	0.6837480202319521	0.14321234426386806	MGST3;VIM;S100A11
SMAD4 21741376 ChIP-Seq HESCs Human	4/2738	0.81637475501281	0.9422325297439514	0	0	0.7000731528895391	0.14203208098336806	ANXA5;TPM1;ARID5B;S100A10
CNOT3 19339689 ChIP-ChIP MESCs Mouse	2/1547	0.826381398447234	0.9511839947736472	0	0	0.6273207290069834	0.11962935450640526	RPS2;ACTG1
RUNX1 26923725 Chip-Seq HPCs Mouse	1/859	0.8275644142254477	0.9511839947736472	0	0	0.570856493933417	0.10804505687263925	VIM
MYCN 18555785 ChIP-Seq MESCs Mouse	3/2261	0.8455881857203739	0.9686899400588691	0	0	0.6356498216551361	0.10661297807735316	FTL1;FTH1;AVPI1
NR3C1 23031785 ChIP-Seq PC12 Mouse	1/918	0.8476145958010327	0.9686899400588691	0	0	0.5324777004166317	0.08803412957798816	S100A6
ER 23166858 ChIP-Seq MCF-7 Human	1/920	0.8482528015159309	0.9686899400588691	0	0	0.5312630785971374	0.08743345663638315	MYL12A
EZH2 23942234 ChIP-Seq MYOBLASTS AND MYOTUBES Mouse	1/935	0.8529569792718327	0.9686899400588691	0	0	0.5223192225333553	0.08307287049239759	ANXA2
PBX1 22567123 ChIP-ChIP OVCAR3 Human	3/2299	0.8538922891054839	0.9686899400588691	0	0	0.6237875506168189	0.09852737980350158	LGALS3;S100A11;S100A10
STAT3 19079543 ChIP-ChIP MESCs Mouse	1/948	0.856918678906231	0.9686899400588691	0	0	0.5147970649554598	0.07949097582736216	ARID5B
GF1B 26923725 Chip-Seq HPCs Mouse	2/1676	0.8597036194214501	0.9686899400588691	0	0	0.574922970508709	0.08690971282300129	GSN;VIM
GATA1 19941826 ChIP-Seq K562 Human	1/967	0.8625222655659225	0.9686899400588691	0	0	0.5041673302542867	0.0745634820848898	FTH1
NFE2 27457419 Chip-Seq LIVER Mouse	1/972	0.8639609639514128	0.9686899400588691	0	0	0.5014391718820144	0.07332429268769901	MGST3
TP53 22127205 ChIP-Seq IMR90 Human	1/975	0.8648171255465653	0.9686899400588691	0	0	0.49981572158163534	0.07259184089405174	GSN
CTNNB1 20460455 ChIP-Seq HCT116 Human	1/988	0.8684668428492439	0.9686899400588691	0	0	0.4928948120437482	0.0695109204364283	ANXA2
PRDM14 20953172 ChIP-Seq ESCs Human	2/1723	0.8703617231394843	0.9686899400588691	0	0	0.557784641732163	0.07744637833521133	TIMP2;ARID5B
ETV2 25802403 ChIP-Seq MESCs Mouse	1/1000	0.8717504251826977	0.9686899400588691	0	0	0.48666615333282	0.06679595431387081	VIM
KDM5A 27292631 Chip-Seq BREAST Human	1/1012	0.874954034392356	0.9686899400588691	0	0	0.48058535595627583	0.06419847868797562	RNH1
EP300 21415370 ChIP-Seq HL-1 Mouse	1/1014	0.8754803280561698	0.9686899400588691	0	0	0.47958589617029895	0.06377657790480529	ANXA3
GATA2 19941826 ChIP-Seq K562 Human	3/2410	0.8760342247923977	0.9686899400588691	0	0	0.5912821837209041	0.07825626762118883	CALD1;FTH1;S100A11
PRDM5 23873026 ChIP-Seq MEFs Mouse	1/1029	0.8793592756670265	0.9686899400588691	0	0	0.47221390801157337	0.06070863814029332	GSN
PADI4 21655091 ChIP-ChIP MCF-7 Human	1/1037	0.8813796121037933	0.9686899400588691	0	0	0.46836946836946836	0.059139541203750534	CALD1
RNF2 27304074 Chip-Seq NSC Mouse	1/1052	0.8850792036731192	0.9686899400588691	0	0	0.46131889043401886	0.05631695315340426	ANXA2
PAX3-FKHR 20663909 ChIP-Seq RHABDOMYOSARCOMA Human	1/1063	0.8877204897125842	0.9686899400588691	0	0	0.4562750494953885	0.05434160525620801	ARID5B
LMO2 26923725 Chip-Seq HEMANGIOBLAST Mouse	2/1822	0.8904860016688221	0.9686899400588691	0	0	0.5245806824754193	0.06084500964609306	PRRX2;AVPI1
TET1 21451524 ChIP-Seq MESCs Mouse	2/1839	0.8936449718113003	0.9686899400588691	0	0	0.5192390338939347	0.058386718955036	MYL6;SERPINB6A
SREBP2 21459322 ChIP-Seq LIVER Mouse	1/1095	0.8950721500530578	0.9686899400588691	0	0	0.4421787840435007	0.04901593800339653	MYL6
JARID2 20064375 ChIP-Seq MESCs Mouse	1/1117	0.899851907207802	0.9686899400588691	0	0	0.4329565297307233	0.04568777102671366	TPM1
CTBP1 25329375 ChIP-Seq LNCAP Human	1/1145	0.9056290699204982	0.9686899400588691	0	0	0.42173211403980637	0.04180439480743018	ANXA3
KLF4 25985364 ChIP-Seq ATHEROSCLEROSIS LESION Mouse	1/1211	0.9179909994475673	0.9686899400588691	0	0	0.39732994278448824	0.03399860653729273	VIM
RNF2 16625203 ChIP-ChIP MESCs Mouse	1/1219	0.9193775759977717	0.9686899400588691	0	0	0.39455180834491177	0.03316538809605618	ARID5B
RARA 24833708 ChIP-Seq LIVER Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	LHFP;S100A10
STAT1 17558387 ChIP-Seq HELA Human	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	ANXA2;LHFP
SOX2 18555785 Chip-Seq ESCs Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	GSN;MGST3
SMAD1 18555785 Chip-Seq ESCs Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	MGST3;VIM
E2F1 18555785 Chip-Seq ESCs Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	MGST3;VIM
ZFX 18555785 Chip-Seq ESCs Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	MGST3;VIM
STAT3 18555785 Chip-Seq ESCs Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	GSN;MGST3
NMYC 18555785 Chip-Seq ESCs Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	MGST3;VIM
SOX2 19829295 ChIP-Seq ESCs Human	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	MGST3;MYL12A
NANOG 19829295 ChIP-Seq ESCs Human	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	MGST3;MYL12A
TAL1 21186366 ChIP-Seq BM-HSCs Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	ARID5B;ACTG1
CDX2 21402776 ChIP-Seq INTESTINAL-VILLUS Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	MGST3;ARID5B
GATA3 22897851 ChIP-Seq JUKARTE6-1 Human	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	CD63;GSN
SPI1 26923725 Chip-Seq MACROPHAGESS Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	HSP90AB1;LHFP
SUZ12 27294783 Chip-Seq ESCs Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	LHFP;TPM1
EZH2 27294783 Chip-Seq ESCs Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	TIMP2;HSPB1
RUNX1 27457419 Chip-Seq LIVER Mouse	2/2000	0.9197308817165436	0.9686899400588691	0	0	0.47315736789421	0.03959105079718778	GSN;MGST3
OLIG2 23332759 ChIP-Seq OLIGODENDROCYTES Mouse	2/2040	0.9252363830987684	0.9726393856484208	0	0	0.4628376633438355	0.03596527495584597	VIM;S100A11
RNF2 18974828 ChIP-Seq MESCs Mouse	1/1302	0.9324795390403016	0.9765475701858735	0	0	0.3677447328484992	0.025708324435208964	TPM1
EZH2 18974828 ChIP-Seq MESCs Mouse	1/1302	0.9324795390403016	0.9765475701858735	0	0	0.3677447328484992	0.025708324435208964	TPM1
TP53 22573176 ChIP-Seq HFKS Human	1/1348	0.9388210492911582	0.9803767410011308	0	0	0.35431062379837436	0.022367769197469377	VIM
REST 18959480 ChIP-ChIP MESCs Mouse	3/2868	0.9396751795516254	0.9803767410011308	0	0	0.48379793405971416	0.030102399530008105	LGALS3;FTL1;NPC2
TRIM28 17542650 ChIP-ChIP NTERA2 Human	4/3568	0.9432163634580558	0.9810480942040686	0	0	0.5111609926424742	0.029882257471498225	RNH1;ANXA2;MGST1;HSPB1
TCF3 18467660 ChIP-ChIP MESCs Mouse	1/1388	0.9438603505609541	0.9810480942040686	0	0	0.3433531140813044	0.01983793261772767	TIMP2
TAL1 26923725 Chip-Seq HEMANGIOBLAST Mouse	1/1413	0.9468018842578912	0.9822626289866513	0	0	0.33681993172078156	0.018412400071686433	FTH1
GF1 26923725 Chip-Seq HPCs Mouse	1/1432	0.9489364022584827	0.9826369473854195	0	0	0.33200738232184773	0.01740166831963983	VIM
SMAD3 21741376 ChIP-Seq HESCs Human	1/1460	0.951930566770504	0.9838983843113045	0	0	0.3251436705857542	0.016017611467493836	TPM1
NKX2-5 21415370 ChIP-Seq HL-1 Mouse	1/1507	0.9565759722158029	0.9863811435595443	0	0	0.3141962066264855	0.013948761315209815	ANXA2
SFPI1 20887958 ChIP-Seq HPC-7 Mouse	2/2369	0.9589902821421591	0.9863811435595443	0	0	0.39119026971738596	0.016380833370758015	ANXA2;FTH1
RCOR1 19997604 ChIP-ChIP NEURONS Mouse	2/2378	0.9596740728855495	0.9863811435595443	0	0	0.38950912635123164	0.016032803110025178	LHFP;ACTG1
JUN 21703547 ChIP-Seq K562 Human	1/1585	0.9633367929053441	0.9883121912399271	0	0	0.29746179746179746	0.011110851152783197	CCND1
POU3F2 20337985 ChIP-ChIP 501MEL Human	1/1702	0.9715949107609249	0.9902056476244019	0	0	0.2752377937563123	0.007931340304111292	ANXA5
LMO2 20887958 ChIP-Seq HPC-7 Mouse	1/1741	0.973920804003283	0.9902056476244019	0	0	0.2684939581491306	0.007095030359283204	TPM1
TCF3/E2A 22897851 ChIP-Seq JUKARTE6-1 Human	1/1946	0.9834055459696424	0.9902056476244019	0	0	0.23749258453628633	0.003974125964906945	ARID5B
ERG 20887958 ChIP-Seq HPC-7 Mouse	1/1969	0.9842312519386424	0.9902056476244019	0	0	0.23441734417344173	0.0037259224276539795	S100A13
MEIS1 26253404 ChIP-Seq OPTIC CUPS Mouse	1/2000	0.9852810410437632	0.9902056476244019	0	0	0.23038442298072112	0.003416222620875718	VIM
TAF2 19829295 ChIP-Seq ESCs Human	1/2000	0.9852810410437632	0.9902056476244019	0	0	0.23038442298072112	0.003416222620875718	VIM
SMAD3 21741376 ChIP-Seq ESCs Human	1/2000	0.9852810410437632	0.9902056476244019	0	0	0.23038442298072112	0.003416222620875718	LHFP
SMAD4 21741376 ChIP-Seq EPCs Human	1/2000	0.9852810410437632	0.9902056476244019	0	0	0.23038442298072112	0.003416222620875718	ANXA5
GATA3 21878914 ChIP-Seq MCF-7 Human	1/2000	0.9852810410437632	0.9902056476244019	0	0	0.23038442298072112	0.003416222620875718	MYL12A
KDM2B 26808549 Chip-Seq REH Human	1/2000	0.9852810410437632	0.9902056476244019	0	0	0.23038442298072112	0.003416222620875718	ACTG1
LMO2 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	1/2000	0.9852810410437632	0.9902056476244019	0	0	0.23038442298072112	0.003416222620875718	LHFP
KDM5B 21448134 ChIP-Seq MESCs Mouse	3/3724	0.9866308979939888	0.9902056476244019	0	0	0.35384995315121626	0.004762563128418924	NPC2;TIMP2;ARID5B
REST 19997604 ChIP-ChIP NEURONS Mouse	1/2118	0.9886885743243216	0.9904764379306947	0	0	0.21611375555636303	0.0024584855342547882	ACTG1
REST 21632747 ChIP-Seq MESCs Mouse	1/2339	0.9931244281877134	0.9931244281877134	0	0	0.1932618279923669	0.0013333747046120799	LGALS3
