Column1,x_name,y_name,p,median_diff,mean_diff,top_bin_mean,sample_count,metric
28580,archetype_5,Btrc,7.93E-101,0.048715633,0.055351002,0.014662417,1514,wilcoxon_p_val
28581,archetype_5,Kcnj2,8.22E-101,0.035850945,0.097726653,0.078861932,1514,wilcoxon_p_val
28582,archetype_5,Atg3,8.77E-101,0.362522412,0.288709444,0.268749534,1514,wilcoxon_p_val
28583,archetype_5,Nectin3,9.15E-101,0.09648251,0.053614416,-0.010699558,1514,wilcoxon_p_val
28584,archetype_5,Stx2,1.00E-100,0.065028912,0.062775108,0.000858199,1514,wilcoxon_p_val
28585,archetype_5,Vwf,1.21E-100,0.037504964,1.172542253,1.046852097,1514,wilcoxon_p_val
28586,archetype_5,Prpf38a,1.40E-100,0.122780025,0.133353282,0.085634282,1514,wilcoxon_p_val
28587,archetype_5,Purb,1.44E-100,0.171772562,0.164109162,0.028018413,1514,wilcoxon_p_val
28588,archetype_5,Rap2b,1.62E-100,0.08245971,0.084247934,0.009322464,1514,wilcoxon_p_val
28589,archetype_5,Lars,1.62E-100,0.191992931,0.16644639,0.105112194,1514,wilcoxon_p_val
28590,archetype_5,Rnf170,1.68E-100,0.020598074,0.02174814,0.006364517,1514,wilcoxon_p_val
28591,archetype_5,Prodh,1.82E-100,0.12473521,0.100009539,0.017662548,1514,wilcoxon_p_val
28592,archetype_5,Rabggtb,1.88E-100,0.311231855,0.22557069,0.117601648,1514,wilcoxon_p_val
28593,archetype_5,Dedd2,2.21E-100,0.049276745,0.137418708,0.105549705,1514,wilcoxon_p_val
28594,archetype_5,BC026513,2.23E-100,0.022466986,0.032356292,0.016907107,1514,wilcoxon_p_val
28595,archetype_5,Scg5,2.28E-100,0.123776486,1.643812122,1.477063897,1514,wilcoxon_p_val
28596,archetype_5,Myc,2.30E-100,0.237231852,0.347052166,0.147819284,1514,wilcoxon_p_val
28597,archetype_5,Gnb1,2.40E-100,0.149915982,0.156844923,0.072593052,1514,wilcoxon_p_val
28598,archetype_5,Neu1,3.09E-100,0.150247393,0.430239641,0.3194969,1514,wilcoxon_p_val
28599,archetype_5,Ttk,3.13E-100,0.177540425,0.196918451,0.0772109,1514,wilcoxon_p_val
28600,archetype_5,Gfpt2,3.30E-100,0.025779621,0.039356079,0.026511318,1514,wilcoxon_p_val
28601,archetype_5,Prdx3,3.75E-100,0.162309127,0.211139132,0.115219959,1514,wilcoxon_p_val
28602,archetype_5,Lilra5,4.11E-100,0.025528016,0.089620339,0.070040733,1514,wilcoxon_p_val
28603,archetype_5,Mcrip1,4.40E-100,0.171695521,0.232274053,0.239699406,1514,wilcoxon_p_val
28604,archetype_5,Gm11730,4.58E-100,0.012337278,0.01384063,-0.009003794,1514,wilcoxon_p_val
28605,archetype_5,Gm9821,4.84E-100,0.026782783,0.076141374,0.056286881,1514,wilcoxon_p_val
28606,archetype_5,Alg8,4.89E-100,0.079512111,0.060551062,0.044841397,1514,wilcoxon_p_val
28607,archetype_5,Gm16133,5.17E-100,0.049051739,0.081565414,-0.014608718,1514,wilcoxon_p_val
28608,archetype_5,Clec1b,5.21E-100,0.016947775,0.08800524,0.071777216,1514,wilcoxon_p_val
28609,archetype_5,Tpst2,5.44E-100,0.063762125,0.081982545,0.039573581,1514,wilcoxon_p_val
28610,archetype_5,Gm9747,5.89E-100,0.022785697,0.04653795,0.036983169,1514,wilcoxon_p_val
28611,archetype_5,Igf1,6.24E-100,0.128374765,0.294452011,0.23977073,1514,wilcoxon_p_val
28612,archetype_5,Gm48960,6.54E-100,0.032496196,0.040171151,0.038542752,1514,wilcoxon_p_val
28613,archetype_5,A330076C08Rik,6.91E-100,0.040288172,0.035362419,0.006288753,1514,wilcoxon_p_val
28614,archetype_5,Ccdc28a,8.11E-100,0.09951104,0.140934566,0.108646416,1514,wilcoxon_p_val
28615,archetype_5,Gart,8.22E-100,0.235592792,0.174331964,0.14112703,1514,wilcoxon_p_val
28616,archetype_5,Herc6,9.00E-100,0.051147054,0.047874046,-0.008750737,1514,wilcoxon_p_val
28617,archetype_5,Lix1,9.65E-100,0.063776845,0.061362192,0.026842973,1514,wilcoxon_p_val
28618,archetype_5,Cplx3,1.02E-99,0.022260441,0.092811935,0.075858672,1514,wilcoxon_p_val
28619,archetype_5,Cyba,1.27E-99,0.171196889,0.599451992,0.525631075,1514,wilcoxon_p_val
28620,archetype_5,Plekhd1,1.30E-99,0.013829527,0.094633512,0.093125371,1514,wilcoxon_p_val
28621,archetype_5,Wfikkn1,1.39E-99,0.02109514,0.025414079,0.00265919,1514,wilcoxon_p_val
28622,archetype_5,Polr2g,1.53E-99,0.163261529,0.160801107,0.224069431,1514,wilcoxon_p_val
28623,archetype_5,C030004G16Rik,1.56E-99,0.013560192,0.030933946,0.017662198,1514,wilcoxon_p_val
28624,archetype_5,Scyl1,1.59E-99,0.100832248,0.099303465,0.042075656,1514,wilcoxon_p_val
28625,archetype_5,4930520O04Rik,1.60E-99,0.051634893,0.127171329,0.116272764,1514,wilcoxon_p_val
28626,archetype_5,Clgn,1.75E-99,0.02509136,0.233795448,0.197192561,1514,wilcoxon_p_val
28627,archetype_5,Ttc38,1.77E-99,0.042646828,0.036976734,0.022817908,1514,wilcoxon_p_val
28628,archetype_5,4932702P03Rik,1.81E-99,0.036921248,0.111536284,0.097302167,1514,wilcoxon_p_val
28629,archetype_5,Rnf182,1.93E-99,0.031827092,0.082124741,0.067975239,1514,wilcoxon_p_val
28630,archetype_5,Krt86,2.06E-99,0.015283765,0.108368013,0.09559538,1514,wilcoxon_p_val
28631,archetype_5,Sfxn5,2.07E-99,0.0386757,0.028913038,0.004283973,1514,wilcoxon_p_val
28632,archetype_5,2610204G07Rik,2.08E-99,0.020629389,0.038150302,0.021928007,1514,wilcoxon_p_val
28633,archetype_5,Gm3985,2.18E-99,0.029799655,0.030136439,0.018126209,1514,wilcoxon_p_val
28634,archetype_5,Gm30054,2.23E-99,0.036303421,0.026682863,-0.003035943,1514,wilcoxon_p_val
28635,archetype_5,1700016H13Rik,2.96E-99,0.01393162,0.019256941,0.013288864,1514,wilcoxon_p_val
28636,archetype_5,Gm5086,4.58E-99,0.045896056,0.091564059,0.059524417,1514,wilcoxon_p_val
28637,archetype_5,Gm3752,4.77E-99,0.041394099,0.234124257,0.216302233,1514,wilcoxon_p_val
28638,archetype_5,Ccdc134,5.91E-99,0.067787719,0.08988094,0.013514824,1514,wilcoxon_p_val
28639,archetype_5,Trpc1,7.22E-99,0.043797874,0.257383977,0.217559702,1514,wilcoxon_p_val
28640,archetype_5,Meis1,7.75E-99,0.071289262,0.098996475,0.057931627,1514,wilcoxon_p_val
28641,archetype_5,Gm28874,8.28E-99,0.030271352,0.065896968,0.035445446,1514,wilcoxon_p_val
28642,archetype_5,9330182O14Rik,8.77E-99,0.010085491,0.014600935,0.001293785,1514,wilcoxon_p_val
28643,archetype_5,Zbtb48,1.02E-98,0.037350785,0.039713473,0.036325113,1514,wilcoxon_p_val
28644,archetype_5,Mbnl1,1.04E-98,0.20926936,0.278631706,-0.010086928,1514,wilcoxon_p_val
28645,archetype_5,Lrrc75a,1.08E-98,0.05781659,0.347338791,0.31435725,1514,wilcoxon_p_val
28646,archetype_5,Gm42457,1.11E-98,0.01760528,0.030545363,0.027110566,1514,wilcoxon_p_val
28647,archetype_5,Apol9a,1.14E-98,0.051567367,0.143548629,0.111881858,1514,wilcoxon_p_val
28648,archetype_5,Upb1,1.16E-98,0.030620474,0.638041744,0.568819643,1514,wilcoxon_p_val
28649,archetype_5,Gm16894,1.24E-98,0.050970777,0.044026852,0.006660464,1514,wilcoxon_p_val
28650,archetype_5,Gm32914,1.25E-98,0.024642666,0.091598379,0.079170091,1514,wilcoxon_p_val
28651,archetype_5,2310068J16Rik,1.35E-98,0.058917268,0.056490777,0.05526393,1514,wilcoxon_p_val
28652,archetype_5,Gm14401,1.38E-98,0.025377259,0.079877445,0.072884384,1514,wilcoxon_p_val
28653,archetype_5,Sgta,1.53E-98,0.145315364,0.125756445,0.081750262,1514,wilcoxon_p_val
28654,archetype_5,Amy1,1.79E-98,0.02065204,0.016941124,-0.00089611,1514,wilcoxon_p_val
28655,archetype_5,Narf,1.79E-98,0.073311431,0.072905155,0.013713601,1514,wilcoxon_p_val
28656,archetype_5,Rptoros,1.82E-98,0.063102284,0.885241499,0.792337858,1514,wilcoxon_p_val
28657,archetype_5,Trim66,1.99E-98,0.025792502,0.068133993,0.048952196,1514,wilcoxon_p_val
28658,archetype_5,Traf4,2.06E-98,0.103719583,0.116539692,0.078007033,1514,wilcoxon_p_val
28659,archetype_5,Gm45885,2.21E-98,0.017842092,0.020625232,0.007699213,1514,wilcoxon_p_val
28660,archetype_5,Nufip1,2.24E-98,0.229142934,0.167629202,0.053081663,1514,wilcoxon_p_val
28661,archetype_5,Kctd15,2.26E-98,0.150853567,0.152312153,0.116517752,1514,wilcoxon_p_val
28662,archetype_5,Ikzf1,2.26E-98,0.03397068,0.18123779,0.159270731,1514,wilcoxon_p_val
28663,archetype_5,Hif3a,2.37E-98,0.019754381,0.150636347,0.139286786,1514,wilcoxon_p_val
28664,archetype_5,BB365896,2.48E-98,0.03302708,0.179995226,0.149127859,1514,wilcoxon_p_val
28665,archetype_5,Fam83h,2.54E-98,0.054568395,0.20438686,0.159868887,1514,wilcoxon_p_val
28666,archetype_5,Chil1,2.55E-98,0.023713181,0.11487245,0.09431058,1514,wilcoxon_p_val
28667,archetype_5,Parp12,2.85E-98,0.044260717,0.091552124,0.050146425,1514,wilcoxon_p_val
28668,archetype_5,Tmed9,2.94E-98,0.246486295,0.224828543,0.132330442,1514,wilcoxon_p_val
28669,archetype_5,Gm31045,3.08E-98,0.024414128,0.026275881,3.03E-05,1514,wilcoxon_p_val
28670,archetype_5,Dhrs9,3.15E-98,0.022269981,0.036123279,-0.017277992,1514,wilcoxon_p_val
28671,archetype_5,Yju2,3.25E-98,0.07020097,0.06510386,0.034654651,1514,wilcoxon_p_val
28672,archetype_5,Cldn4,3.60E-98,0.055861178,0.613368277,0.53273169,1514,wilcoxon_p_val
28673,archetype_5,Fsd2,3.86E-98,0.034067665,0.031169157,0.00782547,1514,wilcoxon_p_val
28674,archetype_5,Flt4,4.25E-98,0.027453044,0.053587952,0.023134352,1514,wilcoxon_p_val
28675,archetype_5,Zfp982,4.47E-98,0.027621384,0.077303979,0.065520668,1514,wilcoxon_p_val
28676,archetype_5,Esr1,4.59E-98,0.013050278,0.020439182,0.019279022,1514,wilcoxon_p_val
28677,archetype_5,Vti1b,5.58E-98,0.156489743,0.142455777,0.051168303,1514,wilcoxon_p_val
28678,archetype_5,Prr15,6.40E-98,0.034731344,0.334438132,0.291102973,1514,wilcoxon_p_val
28679,archetype_5,Olfr57,6.81E-98,0.014389175,0.018736458,0.019581428,1514,wilcoxon_p_val
28680,archetype_5,Arhgap29,6.84E-98,0.108640948,0.082112757,-0.034479189,1514,wilcoxon_p_val
28681,archetype_5,Atp5mpl,6.85E-98,0.155604077,0.251956415,0.30310191,1514,wilcoxon_p_val
28682,archetype_5,Dynlrb2,7.21E-98,0.021457643,0.077160359,0.054393274,1514,wilcoxon_p_val
28683,archetype_5,Acvrl1,7.66E-98,0.046334645,0.13408966,0.111179498,1514,wilcoxon_p_val
28684,archetype_5,Serpinb2,8.17E-98,0.019022443,0.148263335,0.131585028,1514,wilcoxon_p_val
28685,archetype_5,Nemp1,8.20E-98,0.094320161,0.092326312,0.023121202,1514,wilcoxon_p_val
28686,archetype_5,Gm16572,8.34E-98,0.030915778,0.02739454,0.005397363,1514,wilcoxon_p_val
28687,archetype_5,Tmem101,9.54E-98,0.045401804,0.051623191,0.069092954,1514,wilcoxon_p_val
28688,archetype_5,Sufu,1.01E-97,0.133310601,0.087441677,0.012232668,1514,wilcoxon_p_val
28689,archetype_5,Shisal2b,1.02E-97,0.053858913,0.110307971,0.093835438,1514,wilcoxon_p_val
28690,archetype_5,Lingo1,1.10E-97,0.100100826,0.228124333,0.214166351,1514,wilcoxon_p_val
28691,archetype_5,Dennd3,1.22E-97,0.039747417,0.114108565,0.089731114,1514,wilcoxon_p_val
28692,archetype_5,Agrp,1.37E-97,0.019354754,0.028091575,0.025410469,1514,wilcoxon_p_val
28693,archetype_5,Garnl3,1.39E-97,0.049455823,0.070820407,0.07282799,1514,wilcoxon_p_val
28694,archetype_5,Derl2,1.55E-97,0.046634914,0.037569283,-0.000616708,1514,wilcoxon_p_val
28695,archetype_5,Smarca1,1.69E-97,0.118447283,0.107757237,0.058463466,1514,wilcoxon_p_val
28696,archetype_5,Tspyl3,1.70E-97,0.026994862,0.218048647,0.198900121,1514,wilcoxon_p_val
28697,archetype_5,Gm47471,1.72E-97,0.009366539,0.010157117,-0.002612815,1514,wilcoxon_p_val
28698,archetype_5,Pole,1.73E-97,0.174010994,0.189336147,0.06816396,1514,wilcoxon_p_val
28699,archetype_5,Amer2,1.76E-97,0.068115758,0.309389452,0.300896071,1514,wilcoxon_p_val
28700,archetype_5,Gm30551,1.77E-97,0.02030428,0.091171889,0.08256763,1514,wilcoxon_p_val
28701,archetype_5,Ntm,1.82E-97,0.071061185,0.236082637,0.213925737,1514,wilcoxon_p_val
28702,archetype_5,C1s1,1.98E-97,0.044499857,0.133290388,0.075368576,1514,wilcoxon_p_val
28703,archetype_5,Rgs1,2.77E-97,0.108881894,0.215460839,0.173707774,1514,wilcoxon_p_val
28704,archetype_5,Capn9,2.88E-97,0.036633299,0.308773771,0.267581068,1514,wilcoxon_p_val
28705,archetype_5,Gm14410,2.89E-97,0.041537187,0.045445757,0.027266771,1514,wilcoxon_p_val
28706,archetype_5,Bcl11b,3.22E-97,0.174074754,0.149628862,0.100776982,1514,wilcoxon_p_val
28707,archetype_5,Gm38304,3.23E-97,0.016410926,0.018131994,-0.002509177,1514,wilcoxon_p_val
28708,archetype_5,Gm33594,3.29E-97,0.018057847,0.076135376,0.06497358,1514,wilcoxon_p_val
28709,archetype_5,Gm48940,3.76E-97,0.012422458,0.021561167,0.012850271,1514,wilcoxon_p_val
28710,archetype_5,Gm33103,3.85E-97,0.020838835,0.034922519,0.001453345,1514,wilcoxon_p_val
28711,archetype_5,Gm3510,3.86E-97,0.021130893,0.11386282,0.098969003,1514,wilcoxon_p_val
28712,archetype_5,1700101I11Rik,4.63E-97,0.019932428,0.030292416,0.003844844,1514,wilcoxon_p_val
28713,archetype_5,Nipa1,5.03E-97,0.060965837,0.072495955,0.059644034,1514,wilcoxon_p_val
28714,archetype_5,Ltc4s,5.06E-97,0.036639732,0.33061844,0.29115984,1514,wilcoxon_p_val
28715,archetype_5,Mat1a,5.11E-97,0.036575726,0.054351853,0.020543677,1514,wilcoxon_p_val
28716,archetype_5,Maff,5.78E-97,0.13078462,0.165010632,-0.025889222,1514,wilcoxon_p_val
28717,archetype_5,Ezh2,6.13E-97,0.287885886,0.223611169,0.113875308,1514,wilcoxon_p_val
28718,archetype_5,Stc2,7.30E-97,0.105914291,0.103079778,0.063895411,1514,wilcoxon_p_val
28719,archetype_5,Efnb3,7.51E-97,0.058424349,0.053503417,0.012856239,1514,wilcoxon_p_val
28720,archetype_5,Gm34552,7.72E-97,0.040374596,0.095160233,0.085670444,1514,wilcoxon_p_val
28721,archetype_5,Aldh1a7,7.81E-97,0.158333429,1.818703758,1.63930358,1514,wilcoxon_p_val
28722,archetype_5,Gm16794,8.99E-97,0.020900053,0.020962971,-0.007734878,1514,wilcoxon_p_val
28723,archetype_5,4930525G20Rik,1.13E-96,0.016637795,0.031052719,0.021863513,1514,wilcoxon_p_val
28724,archetype_5,Tagln,1.21E-96,0.219463952,0.298757526,0.214429023,1514,wilcoxon_p_val
28725,archetype_5,Dlgap2,1.22E-96,0.033664514,0.299504543,0.263694912,1514,wilcoxon_p_val
28726,archetype_5,Fzr1,1.23E-96,0.107928164,0.159551209,0.115630787,1514,wilcoxon_p_val
28727,archetype_5,Bnc2,1.24E-96,0.033606223,0.111098224,0.085257874,1514,wilcoxon_p_val
28728,archetype_5,Pbld2,1.25E-96,0.030878178,0.044887732,0.031179014,1514,wilcoxon_p_val
28729,archetype_5,Dnajc30,1.31E-96,0.086861683,0.07782227,0.044704581,1514,wilcoxon_p_val
28730,archetype_5,Gm17546,1.44E-96,0.029518009,0.046457452,0.022696355,1514,wilcoxon_p_val
28731,archetype_5,Polr2j,1.49E-96,0.124513154,0.137810698,0.130806187,1514,wilcoxon_p_val
28732,archetype_5,Mtrf1,1.60E-96,0.043987176,0.035916591,0.02201086,1514,wilcoxon_p_val
28733,archetype_5,Dkkl1,2.08E-96,0.030043801,0.028551209,0.005838076,1514,wilcoxon_p_val
28734,archetype_5,Gm39121,2.45E-96,0.028639198,0.069338712,0.057486088,1514,wilcoxon_p_val
28735,archetype_5,Cox16,2.59E-96,0.422362581,0.306816728,0.232517416,1514,wilcoxon_p_val
28736,archetype_5,Cldn7,2.64E-96,0.055531275,1.522885988,1.373738784,1514,wilcoxon_p_val
28737,archetype_5,Hdhd5,2.74E-96,0.024955769,0.05507401,0.032358495,1514,wilcoxon_p_val
28738,archetype_5,Cklf,3.29E-96,0.104479693,0.125751107,0.081280932,1514,wilcoxon_p_val
28739,archetype_5,Adgre1,3.37E-96,0.08693519,0.124878388,0.089649996,1514,wilcoxon_p_val
28740,archetype_5,Smoc2,3.66E-96,0.027383763,0.90355647,0.809076181,1514,wilcoxon_p_val
28741,archetype_5,Fgf5,3.75E-96,0.04578663,0.874052994,0.787151877,1514,wilcoxon_p_val
28742,archetype_5,Gulp1,3.96E-96,0.028547156,0.172475856,0.155917766,1514,wilcoxon_p_val
28743,archetype_5,Eef1akmt3,4.01E-96,0.036612164,0.046834612,0.040399626,1514,wilcoxon_p_val
28744,archetype_5,Crem,4.22E-96,0.061807258,0.091203805,0.013594305,1514,wilcoxon_p_val
28745,archetype_5,5031425E22Rik,4.60E-96,0.070076906,0.062115218,0.036590809,1514,wilcoxon_p_val
28746,archetype_5,Clca3a1,4.80E-96,0.036103634,0.175874562,0.127622349,1514,wilcoxon_p_val
28747,archetype_5,Tmem138,5.13E-96,0.102984048,0.095841707,0.031128257,1514,wilcoxon_p_val
28748,archetype_5,B4galnt2,5.19E-96,0.015559785,0.025747904,0.008407492,1514,wilcoxon_p_val
28749,archetype_5,Enpp3,5.56E-96,0.02513083,0.3028421,0.263844194,1514,wilcoxon_p_val
28750,archetype_5,Adamts10,5.84E-96,0.095866054,0.052665421,0.004591479,1514,wilcoxon_p_val
28751,archetype_5,Ccl17,5.84E-96,0.018739777,0.054446106,0.033991857,1514,wilcoxon_p_val
28752,archetype_5,Vars,6.63E-96,0.316537745,0.223971882,0.127284971,1514,wilcoxon_p_val
28753,archetype_5,Fam228a,6.87E-96,0.029054771,0.02655596,0.010518984,1514,wilcoxon_p_val
28754,archetype_5,Wipf3,7.36E-96,0.096122343,0.553649843,0.48391438,1514,wilcoxon_p_val
28755,archetype_5,Clec2l,7.55E-96,0.026023356,0.146981846,0.121128948,1514,wilcoxon_p_val
28756,archetype_5,Bad,7.68E-96,0.060718626,0.081285313,0.016239132,1514,wilcoxon_p_val
28757,archetype_5,Wdr43,7.80E-96,0.353206642,0.310521895,0.10534217,1514,wilcoxon_p_val
28758,archetype_5,Crb3,8.96E-96,0.026598092,1.04901741,0.941731,1514,wilcoxon_p_val
28759,archetype_5,F730043M19Rik,9.07E-96,0.02542494,0.040434589,0.035631321,1514,wilcoxon_p_val
28760,archetype_5,Gm30934,9.09E-96,0.025424444,0.025452076,0.007818116,1514,wilcoxon_p_val
28761,archetype_5,Smco1,9.37E-96,0.012575624,0.021237741,0.011207384,1514,wilcoxon_p_val
28762,archetype_5,Cstad,9.84E-96,0.05898851,0.079298436,0.024637277,1514,wilcoxon_p_val
28763,archetype_5,Rpl38,1.10E-95,0.138492599,0.328754087,0.320248977,1514,wilcoxon_p_val
28764,archetype_5,Mmp9,1.20E-95,0.025339199,0.16159873,0.145874889,1514,wilcoxon_p_val
28765,archetype_5,Kifc1,1.21E-95,0.121665398,0.12380159,0.070261551,1514,wilcoxon_p_val
28766,archetype_5,Rpl23a,1.48E-95,0.261759479,0.15266107,0.018081516,1514,wilcoxon_p_val
28767,archetype_5,Tbc1d12,1.55E-95,0.055675621,0.049849115,0.005622192,1514,wilcoxon_p_val
28768,archetype_5,Btbd17,1.60E-95,0.041592133,0.676896276,0.605925296,1514,wilcoxon_p_val
28769,archetype_5,Hs3st2,1.62E-95,0.028858887,0.170393383,0.158173605,1514,wilcoxon_p_val
28770,archetype_5,Gabra5,1.74E-95,0.038506832,0.684260134,0.618168874,1514,wilcoxon_p_val
28771,archetype_5,Cox20,1.80E-95,0.188406629,0.209668901,0.183030393,1514,wilcoxon_p_val
28772,archetype_5,Lrrn2,1.80E-95,0.059182472,0.427603547,0.38391717,1514,wilcoxon_p_val
28773,archetype_5,Atp6v1g1,2.01E-95,0.231207661,0.432902184,0.404868188,1514,wilcoxon_p_val
28774,archetype_5,Gm14305,2.14E-95,0.056807844,0.043458287,0.020868726,1514,wilcoxon_p_val
28775,archetype_5,Gria3,2.42E-95,0.027922343,0.491695286,0.439618425,1514,wilcoxon_p_val
28776,archetype_5,Zbtb11os1,2.67E-95,0.065351737,0.054765399,0.044295279,1514,wilcoxon_p_val
28777,archetype_5,Armcx3,2.78E-95,0.097158963,0.528257282,0.46205175,1514,wilcoxon_p_val
28778,archetype_5,Ifit1,2.78E-95,0.036452053,0.452038786,0.384401217,1514,wilcoxon_p_val
28779,archetype_5,Gm26833,2.90E-95,0.019494224,0.172934495,0.156212103,1514,wilcoxon_p_val
28780,archetype_5,Kars,2.92E-95,0.180742398,0.171286597,0.104074349,1514,wilcoxon_p_val
28781,archetype_5,Ralgds,3.49E-95,0.095331029,0.098827958,0.085983774,1514,wilcoxon_p_val
28782,archetype_5,Gm49027,3.69E-95,0.01707105,0.017374531,0.006256412,1514,wilcoxon_p_val
28783,archetype_5,Gm40841,4.05E-95,0.023490421,0.032853857,0.005404716,1514,wilcoxon_p_val
28784,archetype_5,Gap43,4.13E-95,0.061636103,0.463975169,0.416235691,1514,wilcoxon_p_val
28785,archetype_5,Nusap1,4.22E-95,0.297405466,0.355078327,0.241288862,1514,wilcoxon_p_val
28786,archetype_5,Grin2d,4.24E-95,0.025343694,0.051172497,0.044498148,1514,wilcoxon_p_val
28787,archetype_5,F2rl2,4.39E-95,0.031192481,0.041220934,-0.013279282,1514,wilcoxon_p_val
28788,archetype_5,Tmed3,4.52E-95,0.228831901,0.261864896,0.253377091,1514,wilcoxon_p_val
28789,archetype_5,Stoml1,5.27E-95,0.054681927,0.066587965,0.057594522,1514,wilcoxon_p_val
28790,archetype_5,Iapp,6.01E-95,0.10382939,0.095297216,0.016719542,1514,wilcoxon_p_val
28791,archetype_5,Chrm2,6.82E-95,0.045645928,0.27039688,0.228624616,1514,wilcoxon_p_val
28792,archetype_5,Timeless,6.86E-95,0.124786724,0.095835711,0.0931372,1514,wilcoxon_p_val
28793,archetype_5,Rbbp9,8.38E-95,0.062792721,0.070818238,0.010569589,1514,wilcoxon_p_val
28794,archetype_5,Commd8,8.65E-95,0.047736101,0.12278687,0.05477481,1514,wilcoxon_p_val
28795,archetype_5,6720489N17Rik,8.74E-95,0.039837858,0.042504121,0.040218731,1514,wilcoxon_p_val
28796,archetype_5,Gm15886,9.90E-95,0.011293856,0.013295056,-0.000884909,1514,wilcoxon_p_val
28797,archetype_5,Ube2f,9.98E-95,0.108778298,0.152546914,0.066675694,1514,wilcoxon_p_val
28798,archetype_5,Zfp688,1.00E-94,0.090481719,0.139584137,0.142063768,1514,wilcoxon_p_val
28799,archetype_5,Cdc42se1,1.05E-94,0.071316667,0.091753813,0.002985522,1514,wilcoxon_p_val
28800,archetype_5,Rgs8,1.07E-94,0.039498736,0.258649356,0.228561651,1514,wilcoxon_p_val
28801,archetype_5,Loxl1,1.09E-94,0.073737973,0.238548222,0.188228562,1514,wilcoxon_p_val
28802,archetype_5,Dupd1,1.10E-94,0.015440164,0.013032869,-0.001754444,1514,wilcoxon_p_val
28803,archetype_5,Fyb,1.18E-94,0.041252135,0.073766835,0.049286687,1514,wilcoxon_p_val
28804,archetype_5,Banp,1.28E-94,0.119924054,0.110501788,0.069598798,1514,wilcoxon_p_val
28805,archetype_5,Atp8b4,1.47E-94,0.041555424,0.07309728,0.047909824,1514,wilcoxon_p_val
28806,archetype_5,Syt1,1.48E-94,0.069348216,1.1294166,0.962449955,1514,wilcoxon_p_val
28807,archetype_5,Lefty1,1.49E-94,0.043919761,0.203080417,0.175287891,1514,wilcoxon_p_val
28808,archetype_5,Elof1,1.70E-94,0.141020887,0.160026022,0.059553674,1514,wilcoxon_p_val
28809,archetype_5,Gm34721,1.96E-94,0.022421687,0.15534471,0.136670941,1514,wilcoxon_p_val
28810,archetype_5,2810402E24Rik,2.09E-94,0.047852452,0.058473174,0.067623064,1514,wilcoxon_p_val
28811,archetype_5,Lrrc59,2.12E-94,0.230241437,0.278940672,0.090017044,1514,wilcoxon_p_val
28812,archetype_5,A930018P22Rik,2.18E-94,0.040376397,0.112146456,0.094208413,1514,wilcoxon_p_val
28813,archetype_5,Uqcr11,2.31E-94,0.197135024,0.148674821,0.241671274,1514,wilcoxon_p_val
28814,archetype_5,Ttc36,2.38E-94,0.037217608,0.044505856,-0.00634799,1514,wilcoxon_p_val
28815,archetype_5,Eef1a2,2.64E-94,0.131209397,1.522378971,1.362410768,1514,wilcoxon_p_val
28816,archetype_5,Iffo1,2.66E-94,0.034328132,0.052054141,0.035151602,1514,wilcoxon_p_val
28817,archetype_5,Prtn3,3.07E-94,0.027831598,0.103772542,0.082666304,1514,wilcoxon_p_val
28818,archetype_5,Has1,3.82E-94,0.03420278,0.148205514,0.121439477,1514,wilcoxon_p_val
28819,archetype_5,Gm14317,4.23E-94,0.026175641,0.046040123,0.029091456,1514,wilcoxon_p_val
28820,archetype_5,Fam131a,4.27E-94,0.055563646,0.176864071,0.135336121,1514,wilcoxon_p_val
28821,archetype_5,Rpap1,4.79E-94,0.113074759,0.10608137,0.04543128,1514,wilcoxon_p_val
28822,archetype_5,Ccl3,4.93E-94,0.054008972,0.052748979,-0.006014322,1514,wilcoxon_p_val
28823,archetype_5,Il10ra,5.06E-94,0.037663155,0.11500155,0.091415542,1514,wilcoxon_p_val
28824,archetype_5,Lrrn1,5.17E-94,0.038428097,0.330215803,0.295211231,1514,wilcoxon_p_val
28825,archetype_5,Snx10,5.68E-94,0.149246005,0.110143014,0.013788007,1514,wilcoxon_p_val
28826,archetype_5,Arpin,5.70E-94,0.075568128,0.116081757,0.041255858,1514,wilcoxon_p_val
28827,archetype_5,Stamos,6.81E-94,0.040692369,0.049925554,0.034995479,1514,wilcoxon_p_val
28828,archetype_5,Nlrp4f,6.90E-94,0.03126092,0.030547493,0.001721403,1514,wilcoxon_p_val
28829,archetype_5,2310034G01Rik,6.96E-94,0.028836567,0.151606155,0.155196378,1514,wilcoxon_p_val
28830,archetype_5,Nnat,7.74E-94,0.143486855,1.606416077,1.436998799,1514,wilcoxon_p_val
28831,archetype_5,Lctl,9.09E-94,0.020751239,0.017828142,-0.006505136,1514,wilcoxon_p_val
28832,archetype_5,Itga7,9.75E-94,0.022330455,0.023929154,-0.00266763,1514,wilcoxon_p_val
28833,archetype_5,Ntrk2,1.21E-93,0.026869199,0.077570749,0.056006869,1514,wilcoxon_p_val
28834,archetype_5,Gm45187,1.22E-93,0.021234605,0.037193904,0.009672331,1514,wilcoxon_p_val
28835,archetype_5,Adgrf2,1.26E-93,0.011532936,0.015633058,-0.000318535,1514,wilcoxon_p_val
28836,archetype_5,Tex261,1.28E-93,0.193819268,0.180082888,0.018832056,1514,wilcoxon_p_val
