cell_line	drug	aa	aa_obs	emax	emax_obs	einf	ec50	ic50	hill
NCIH69	MP-470	0.46192215749438503	0.5134852472188972	0.35291195780553686	0.2593333333	0.28596173035213696	2.3987830245040202e-06	4.091479212663965e-06	1.5890273606239516
NCIH69	MPC-3100	0.8699833724513412	0.8842622960113335	0.2582623773126299	0.1925666667	0.25753642198064586	6.736171209828729e-07	8.928624215685581e-07	2.5686019978227157
NCIH69	MS-275	1.4342952355617122	1.5014737862198029	0.005002825064312496	0.007466666669999999	1.7388389298821213e-24	3.689964917221686e-07	3.689964917221686e-07	1.6040769020478551
NCIH69	nilotinib	0.23999666590440186	0.3282525364480034	0.5081609216618271	0.41159999999999997	0.4434102972363723	3.922813934213746e-06	1e-05	2.16676699714249
NCIH69	Nitisinone	0.19077156485720528	0.19703161235207317	0.8780276533346544	0.8525333333	3.196030445573395e-14	1e-05	1e-05	0.2657534118666171
NCIH69	Nitrogen mustard	1.4441954190459088	1.4348214552532776	0.14700136489316776	0.09045	0.01889835723068854	4.018549196028721e-07	4.2898076791277954e-07	0.589849484348341
NCIH69	NU-6027	0.13818765216873297	0.2313059858606915	0.7694947089164703	0.6951333332999999	0.7382125222558833	3.1897544270625253e-06		1.747902198355311
NCIH69	O6-BG	0.03064434148479541	0.06904969266757718	0.9498660940193887	0.9218000000000001	0.9498258567040915	2.450806945129301e-06		5.068853258020818
NCIH69	olaparib	0.32893998542782416	0.37082098556590826	0.5367215450426398	0.4768666667	0.45697996274334857	2.7821484825582133e-06	1e-05	1.375324274202975
NCIH69	Omacetaxine mepasuccinate	1.8729441555174058		0.08632137812735577	0.0701	0.08571990460227609	8.935913788054842e-08	1.0086404020613702e-07	1.5528515117628097
NCIH69	ON-01910Na	1.8040931130418831	1.8156549624777234	0.1454146223433062	0.07706666667	0.1454145818364309	7.743294745599285e-08	8.549566994731967e-08	3.469431194165512
NCIH69	ONX-0801	0.19160269685063377	0.1534888475125003	0.5639250025376942	0.5614	0.5639245382090606	3.635970525661121e-06		13.5935648722521
NCIH69	ONX-0803	0.6453892604086988	0.6477148526370824	0.05187510966407003	0.0101	5.718458970801626e-15	2.3239646306821312e-06	2.3239646306821448e-06	1.9911096336897212
NCIH69	ONX-0912	3.070204464164964	3.110824949448676	0.0018358513466647502	-0.006166666669999999	0.0018358502399324762	8.37748936715618e-09	8.388084154182564e-09	2.910461765068951
NCIH69	ONX-0914	1.7276988817179295	1.7049082345825965	0.0033297551372387995	-0.00046666667	0.0033297543039679375	1.8472645080785722e-07	1.8496230092617128e-07	5.236756627626951
NCIH69	OSI-027	1.194998056084802	1.2113140368538815	0.16833110594380618	0.171	0.07675465963947321	5.737033038017795e-07	7.119564005423382e-07	0.7718979361638814
NCIH69	OSI-930	0.09232169267935318	0.11863228473627559	0.7511375405273577	0.7005	0.28124809065182904	1e-05	1e-05	1.437030332762299
NCIH69	OSU-03012	0.6262470974529769	0.6768526962690671	0.1559986480921149	0.01036666667	3.985787381516899e-18	2.6971220838902928e-06	2.6971220838902928e-06	1.2883905940384317
NCIH69	OSU-03013	0.33714402100203467	0.37663033226586395	0.007743991925278261	0.006999999999999999	3.295234477885407e-13	4.606755753292739e-06	4.606755753293224e-06	6.261523197964784
NCIH69	OT-674	0.0076868483591543664	0.021530690306537772	0.9891556396578964	0.9676333332999999	0.9891501498169958	1.9569159771437806e-06		4.652053581312955
NCIH69	oxaliplatin	1.1630387358469074	1.1534482330598874	0.28471581946865154	0.2035333333	0.23477649674125942	3.2301125451214214e-07	7.316601610876522e-07	0.775455904368122
NCIH69	oxazole STAT3 inhibitor		0.05320619825792511		0.9191666667				
NCIH69	Oxonic Acid		0.09786394714309649		0.9181333333				
NCIH69	paclitaxel		2.982840272588181		0.08396666667				
NCIH69	palbociclib	0.27790855649166923	0.3262112849625964	0.45586988086428903	0.4247333333	2.0042005356229056e-14	8.657376163530441e-06	8.657376163530724e-06	1.227556458618511
NCIH69	panobinostat	3.006945699462213	3.0364069286903828	0.0019835690899209788	-0.0023	0.001981900690635519	9.55979496238914e-09	9.579661663336265e-09	1.9131443344473116
NCIH69	Paroxetine	0.1331197995750176	0.15821518701890108	0.6733250215386049	0.56585	0.6733209446270249	3.912968158806286e-06		12.034013644703228
NCIH69	pazopanib	0.19344860305242467	0.30159079696028007	0.5396528480199948	0.46825000000000006	0.16473744769704782	8.722644286128154e-06	1e-05	1.5020963726983827
NCIH69	PCI-0120		0.07118365596556286		0.9434666667				
NCIH69	PCI-24781	1.7963923110480973	1.8187166836546647	0.005575842897565095	0.0042	0.005557267491213214	1.5616045577616575e-07	1.568286455729587e-07	2.617669180731123
NCIH69	PD-0325901		0.0200065488235681		0.9647333333				
NCIH69	PD-173074	0.1141519805163253	0.21264402199063517	0.7225350997458727	0.62375	6.933928150231859e-12	1e-05	1e-05	1.2364032395429119
NCIH69	PD-184352	0.011318077441665105	0.15834488194537244	0.5208429857876821	0.5035333332999999	0.08487252719036731	9.963789518060525e-06	1e-05	26.037416400657413
NCIH69	PD-98059		0.0043584286392390715		0.9817666667				
NCIH69	Pelitrexol isomer A	1.2321723621307605		0.26910427684653127	0.05953333333	0.2551114398122994	2.2462295446118753e-07	4.455863014683452e-07	1.0420999992172684
NCIH69	Pelitrexol isomer B	1.3125734873706554	1.4457158781279538	0.03861007123416894	0.0575	0.03751694095534499	4.330029284287224e-07	4.489297575481544e-07	2.1593016875844415
NCIH69	pemetrexed	0.8402095420957053	0.8156804765562025	0.5477727155433543	0.3787	0.547716767000053	1.3877250414753463e-07		2.1034479100421852
NCIH69	pentostatin		0.015117612355395828		0.9372333333				
NCIH69	Peptide [CRGDKGPDC - cys & cys bridge	4.127976321170991e-09	0.020202871953237604	0.9999999866983749	0.9606999999999999	0.9891434906883857	1e-05		1.3994265656612037
NCIH69	peptide R18 (14-3-3 antagonist)		0.023562392811434452		0.96				
NCIH69	PF-01367338	0.3833179355115965	0.42276912849220183	0.5747105355919871	0.5217666667	6.602966058481645e-14	1e-05	1e-05	0.6240821503153114
NCIH69	PF-03084014 diastereomer 1	0.16160504099662687	0.20519622776470978	0.8485976797172323	0.8142	2.763854660637566e-17	1e-05	1e-05	0.4303002687476847
NCIH69	PF-03084014 diastereomer 2	0.06619009028024059	0.11019645159432684	0.9582697252242764	0.8744	2.3187878327663036e-06	1e-05	1e-05	0.24726491179706628
NCIH69	PF-04217903	0.0	0.029614746394850497	1.0	0.9112333332999999	0.8985048219051376	1e-05		3355.9519612153304
NCIH69	PF-04691502	2.0766845066572985	2.0794885654968764	0.04355358005080762	0.02343333333	0.02658619450531147	7.13495553327427e-08	7.62923129093019e-08	0.8157265428938949
NCIH69	PF-04929113	1.9200337930640423	1.9234620949685461	0.25165738259947	0.2262	0.25165737094742435	2.7180855052063982e-08	3.420863628100704e-08	3.0430627341535463
NCIH69	PF-05212384	2.119070245414811	2.1256571410345595	0.060300888607449275	0.0454	0.0556405422833346	5.593697772214853e-08	6.277294549057947e-08	1.0232072099777678
NCIH69	PF-0528767	0.5277522539387526	0.6433284544954775	0.05791438626448911	0.018600000000000002	0.03165957987276145	2.878362548542066e-06	2.9446056606288003e-06	2.8748610545430777
NCIH69	PF-299804	0.6927132434296046	0.7609077716780746	0.008777684239139358	0.0008	4.914580515111901e-21	2.0350562647880815e-06	2.0350562647880815e-06	2.968934209684649
NCIH69	PF-4176340	0.8562406410259719	0.8633191549584243	0.33291064277656546	0.3247	3.0232814707223595e-13	2.8250224611377103e-06	2.825022461140817e-06	0.5498513246749466
NCIH69	PF-477736	1.1889575863374875	1.1650043662162097	0.1365555431235721	0.081	0.13294070219589932	4.263618878572696e-07	5.094718256509216e-07	1.7355916548497363
NCIH69	PF-4942847	1.8028318002294481	1.8188655983832043	0.24353605945149573	0.2244333333	0.24351548416362545	4.134571105781725e-08	5.8585323974895315e-08	1.9153803755314518
NCIH69	PF-562271	0.4416175549941336	0.47342153895758815	0.2587288507962095	0.1796	0.24957491162889378	2.5891026397335664e-06	3.202531395712391e-06	3.251881559883084
NCIH69	PHA-665752	0.02274440329222526	0.0027698234456633294	0.5756185355682812	0.0062	2.39627719123291e-05	1e-05	1e-05	10.54620565307542
NCIH69	PI-103	1.524540949215477	1.5351638939775087	0.07152443633702744	0.04383333333	0.06846873669056087	2.3131518155455872e-07	2.5488551336400484e-07	1.5177076006095425
NCIH69	Pimozide	0.21374370347742996		0.3786088387811132	0.3492666667	1.9403975537124127e-14	7.779730561627848e-06	7.779730561628003e-06	1.973434650027639
NCIH69	Pipamperone		0.012329250015779177		0.9616333333				
NCIH69	pipobroman	0.2551774764837974	0.2880032763396349	0.599045245734575	0.5467	0.45760755951748117	4.3179092639917155e-06	1e-05	1.2407385783103928
NCIH69	PKM2 Activator 9	0.0026146084467789476	0.031341480711129646	0.9191727278370063	0.9107333333	0.46919578295649267	1e-05	1e-05	14.565114642456141
NCIH69	plerixafor		0.08969817243663178		0.9281999999999999				
NCIH69	plicamycin	2.0978498302399617	2.114545076828188	0.17191036383796143	0.0705	0.1716501780485687	2.8986867739980404e-08	3.9311565582162646e-08	1.3802488594216247
NCIH69	PLX-4720	0.0498023431464462	0.13178629495527372	0.8682833519493625	0.8680666667	0.8682748691762243	4.187210142941782e-06		11.085366997225286
NCIH69	PNU-74654	0.13040505250321546	0.16128904638892483	0.9553913157165872	0.9012666667000001	0.9549270623800475	8.285249969838379e-09		0.6433682686388279
NCIH69	ponatinib	0.6599895160813303	0.7516948493940856	0.026074223688775162	0.00066666667	1.3657799449772273e-28	2.21203468781851e-06	2.21203468781851e-06	2.399717818640366
NCIH69	PP-242	1.2939204143696752	1.3361416574327714	0.08055117518950518	0.057766666669999994	0.01793354746363753	5.147526358419374e-07	5.359378471308658e-07	0.9056423975070831
NCIH69	pralatrexate		2.6450016826828953		0.2104666667				
NCIH69	procarbazine	0.16977160071064204	0.17383577135990563	0.9514397166496007	0.9151666667	0.9165691841855126	6.59148634521612e-09		0.045212788655442995
NCIH69	PX-866	0.886895477310319	0.8805807126506471	0.3447820615729122	0.3263333333	0.06647474746305791	2.0742235814673384e-06	2.6957146861173293e-06	0.5443375384995414
NCIH69	Pyrvinium pamoate	2.3730990652761244	2.3855877655996314	0.011748239420859386	0.00186666667	0.011598681055469904	3.9588289879645204e-08	4.0176974446937995e-08	1.5900782565385483
NCIH69	R-115777	0.6034769702725384	0.7593411161477421	0.21428710535173093	0.0345	3.224957154028321e-35	3.0969169561822396e-06	3.0969169561822396e-06	1.1084278281119637
NCIH69	R-1530	0.7801612587274539	0.8628192858354184	0.35154778470498704	0.21289999999999998	0.3515390342665039	6.264764229166732e-07	8.456455712419422e-07	4.047766032005707
NCIH69	R-406	0.2186917632340324	0.38662322155807244	0.24084621800344833	0.2187666667	6.17872072844064e-14	6.6625141487250215e-06	6.662514148725313e-06	2.8270848423209745
NCIH69	R-428	0.6205576667211194	0.6846571447929348	0.009939517516898757	0.0058	0.008721536078124027	2.366450053757283e-06	2.375423693895236e-06	4.649318903427297
NCIH69	R-547	1.2618757561524037	1.2590320224588547	0.25348225012197373	0.2139333333	0.2138545582863444	2.5953831879413494e-07	5.195879374092488e-07	0.8040374303111929
NCIH69	R-788	0.4137622666768756	0.4574680353497739	0.12280621374330704	0.1042666667	4.569175895143696e-15	4.093446447807275e-06	4.093446447807292e-06	2.2012148505490927
NCIH69	RAF-265	0.38721114316139116	0.42391645836955816	0.32832341437134194	0.2923333333	0.18989296296120628	3.7386831297591727e-06	5.03442012795478e-06	1.6053323821912797
NCIH69	raloxifene	0.4554344978285795	0.6583895067931195	0.42551543031026845	0.1063333333	0.04920693250187668	6.04144420933596e-06	6.834943208022004e-06	0.8395092224652474
NCIH69	Ranitidine	0.07572091200991343	0.09947030246270772	0.9700168820856854	0.9335	0.9673223167140065	3.3532324736125354e-08		0.42286227642439883
NCIH69	Rapamycin	0.99830160387345	0.8980808255440089	0.6647941762601196	0.6520333333	0.6517754455407346	4.856351622685306e-09		0.4257317262774939
NCIH69	regorafenib	0.29196567992791966	0.19473939019195177	0.22045005977682788	0.1000666667	0.22043527382293424	4.221596085378878e-06	4.4208180934733275e-06	12.608012167224308
NCIH69	RG-4733				0.9189666667				
NCIH69	RG-7112	0.036922903438579645	0.05348537725773727	0.8866540353749219	0.8690000000000001	5.354305497714155e-11	1e-05	1e-05	1.4149912513258338
NCIH69	RG-7167		0.0028764035416513636		0.9879666666999999				
NCIH69	RG-7603	1.3727665382082839	1.3820443514877834	0.20414856022097183	0.2202	0.04330017298056814	4.7627599245396307e-07	5.65925165255269e-07	0.5252201792864468
NCIH69	Riluzole	0.027129568387221366	0.13618750955781683	0.7060679109571478	0.6406333333	0.2111656141801493	1e-05	1e-05	5.8870243633821895
NCIH69	RO-5126766	0.21752614113585142	0.22529554407436625	0.6335497082980185	0.5875	1.1758881108363801e-14	1e-05	1e-05	0.9108593108293693
NCIH69	Ruxolitinib	1.9910665952429252e-11	0.006716032773874863	0.999999999973132	0.9825666667	0.9999999918699927	1e-05		0.5835393162165708
NCIH69	SAR-125844	0.18508120357064436	0.2613261303931723	0.435752379337623	0.42715000000000003	0.2562337402434496	6.302532766228631e-06	8.419382400465546e-06	2.4807864304388034
NCIH69	SAR-302503	0.6120641078584521	0.7118211249896207	0.14715663061521722	0.056666666670000004	1.1960605600798478e-21	2.7464253939280095e-06	2.7464253939280095e-06	1.359667977059658
NCIH69	SB-1317	1.6271300176721721	1.681014367311844	0.15055227192556092	0.09895	0.15037832370221293	1.215834468593428e-07	1.4639999070546894e-07	1.9260965237405892
NCIH69	SB-1578	0.6954738295731098	0.7535077424586256	0.10133332985671281	0.0622	3.221419945927341e-15	2.172575475214381e-06	2.1725754752143906e-06	1.4295782797593823
NCIH69	SB-203580	0.08011471882614739	0.11463431354823118	0.9579820497743513	0.8990666667	0.9579692877827491	1.241373025958079e-07		1.8454019516744273
NCIH69	SB-239063		0.015585960979556961		0.9346666667				
NCIH69	SB-431542	0.036985555737546756	0.06476309304244171	0.98109622282598	0.94525	0.9795060895709373	1.626902529535301e-07		0.6010801455437343
NCIH69	SB-590885	0.03340236405076738	0.2503068869214444	0.06200897880856981	0.00656666667	0.0043123825648126385	9.271629007508765e-06	9.27380735848477e-06	36.87279770909226
NCIH69	SB-743921		3.268399786981125		0.00563333333				
NCIH69	SB-939	1.5007729643984382	1.5377234529260393	0.0027623348735085823	0.00096666667	1.5071603539529237e-14	3.1615730546142677e-07	3.161573054614324e-07	1.7049048992328413
NCIH69	SC-1	0.14932953449693653	0.3236805908401861	0.4074696932806419	0.2923	2.1702047727771336e-21	8.664031225200635e-06	8.664031225200635e-06	2.6110353109850206
NCIH69	SCH-1473759	1.7897853237688741	1.7967947519199599	0.18000698551831532	0.0354	2.4887047841400118e-14	1.8440822613172958e-07	1.8440822613175374e-07	0.37972166380512395
NCIH69	SCH-900776	0.1901698135307094	0.26807658264166445	0.6265535102203507	0.5944333333	2.4656496081994422e-14	1e-05	1e-05	1.0675727529780494
NCIH69	SCV-07		0.020449561196534342		0.9693666666999999				
NCIH69	SEN-450	0.5000637271120421	0.5079001098995948	0.6443385693638523	0.5249	0.6443385693638523	3.92635388610725e-07		12.37529786893372
NCIH69	SGI-1776	0.423127886147568	0.6196796318188756	0.08489073812181147	0.0092	2.2019115347912365e-46	3.909230643965801e-06	3.909230643965801e-06	2.5314797825511217
NCIH69	SGX-523	0.024268019776736184	0.08551124485294613	0.9838960995884259	0.8887999999999999	0.9817625900299812	5.453651920415485e-07		0.6948687871182371
NCIH69	sildenafil		0.0		1.000966667				
NCIH69	simvastatin	0.1618760995926861	0.20041057098909873	0.6007204336382184	0.5694666667	3.817995932429229e-11	1e-05	1e-05	1.3672546963633232
NCIH69	Simvastin	0.16410830476758562	0.2254394518603994	0.7487949960934241	0.6980333333000001	1.5357609910941124e-15	1e-05	1e-05	0.7645044620677287
NCIH69	SL-0101		0.031245210696849345		0.9113				
NCIH69	SNS-314	1.5800958886195653	1.5797921929971968	0.38127330637048984	0.25145	0.33573240825997686	2.8677653641488857e-08	3.4853196801029246e-07	0.4456702851706883
NCIH69	SNS-595; SPC-595	1.1291090136699447	1.1193887593406842	0.3890631614739791	0.3611	0.3875515703249778	1.434384543923056e-07	4.1203719639405436e-07	1.4140472659240397
NCIH69	sorafenib	0.26706497595443374	0.39572139947626495	0.2936994956722085	0.2792	2.0270991386958491e-16	6.4376707858009065e-06	6.437670785800908e-06	1.9923869519988384
NCIH69	SP-600125	0.040822972086761534	0.08639902201835528	0.9159666709395272	0.8862666667000001	0.915966666670975	3.2674203855314378e-06		15.01491614996763
NCIH69	SR-13654	0.6225578897302592	0.622249210480016	0.49329783533026095	0.4415	0.4516202721771668	7.918706941024707e-07	8.47975908635944e-06	0.9850226069073174
NCIH69	ST-3595	0.8606551470807764	0.8934871128050819	0.03886160725519487	0.02213333333	0.00570532285406586	1.3900692781735054e-06	1.3994502375759882e-06	1.7062803441677918
NCIH69	STA-9090	2.212490974056619	2.205021311590683	0.1946581182350059	0.1774666667	0.19465802661111808	1.7881046636970832e-08	2.1734095316490316e-08	2.5272797045702347
NCIH69	streptozocin	9.563286560428637e-12	0.0	0.9999999999941782	1.028966667	0.9999999988369934	1e-05		0.22983423813451304
NCIH69	SU-6668	0.13655505021441344	0.13656916103859956	0.8890340121875088	0.7211	2.8737261983431293e-13	1e-05	1e-05	0.3568992353154514
NCIH69	sunitinib	0.19591224159370604	0.2277920533399028	0.5606333359127935	0.40083333330000004	0.5606331354398626	3.581816221012801e-06		14.220269734432005
NCIH69	tacrolimus	5.085119207125218e-09	0.03600726464604339	0.9999999865072675	0.92455	0.9978463450780425	1e-05		1.152304190021418
NCIH69	TAE-684	0.8866183976041521	0.8564605096076073	0.22474334782493263	0.09656666667	0.22449284035796016	7.19068679870617e-07	8.740640039368046e-07	3.0533015789965385
NCIH69	TAK-441	0.011136121150739444	0.040852366441649884	0.9759166676562873	0.9316333333	0.9759166661385331	3.4482640764134645e-06		15.572065775195332
NCIH69	TAK-700		0.0324111269425191		0.9537				
NCIH69	TAK-733	5.478304677744577e-12	0.022868842120415962	0.9999999999759368	0.9566333333	0.9640125846891682	1e-05		1.9076154978321465
NCIH69	TAK-901	1.3551714250209344	1.3614924691673047	0.07757972502312002	0.04656666667	0.028024873493884887	4.24386866260737e-07	4.5168205737611664e-07	0.9253807290747761
NCIH69	TAK-960	2.464958058167919	2.545918596222324	0.08972114704080947	0.08676666666999999	0.08584570000366992	1.77151341576255e-08	2.2044087683363666e-08	0.8616095294786847
NCIH69	TAK-960 analog	1.9048802070223931	1.8132925031970197	0.10754188112457493	0.10466666670000001	0.1037600389391053	7.433039690469691e-08	9.157757492220623e-08	1.1146406654582135
NCIH69	TAK Plk inhibitor	1.7797201356158732	1.786435098634883	0.09644042840879241	0.00233333333	0.09632380816170003	1.0728940580068223e-07	1.19569148779101e-07	1.9747626703142276
NCIH69	tamoxifen	1.5278320766441955	1.5965962922351633	0.005100557854947498	-0.00833333333	9.080896936907547e-27	5.9507558227560674e-06	5.9507558227560674e-06	1.5003109886895152
NCIH69	Targegen B-Raf/PDGFR inhibitor Cpd 6	0.6849856519620134	0.6779528429771228	0.17330237253717456	0.1335	0.1732014317953104	1.4843343596757071e-06	1.6241713699037751e-06	4.723512524570143
NCIH69	Tazobactam		0.09237871531293575		0.9193333333				
NCIH69	temozolomide	0.09569190169752262	0.1443860707125037	0.844081513462219	0.7707333332999999	0.717557787706356	8.162973521166099e-06		1.0291999894526926
NCIH69	teniposide	1.6821526202802002	1.7378525378734273	0.06201149866563441	0.0252	0.03918637507807813	1.7983820022293156e-07	1.964315372221141e-07	0.9247422399409281
NCIH69	Terfenadine	0.36401494828340136		0.0029887712388006592	0.00043333333000000003	1.0092420704042332e-14	4.3268565269338675e-06	4.32685652693388e-06	6.93517487836395
NCIH69	Teriflunomide	0.009940259463436346	0.06051760339941499	0.776068066759134	0.6988666667	9.480370132442556e-06	1e-05	1e-05	11.076202885744898
NCIH69	thalidomide		0.06447581409963565		0.8926333332999999				
NCIH69	thioguanine	0.9914694991386368	1.09615057841983	0.11848410146508452	0.1078666667	0.1078003264011258	7.793923029259245e-07	8.968944125082972e-07	1.7293173778816073
NCIH69	thiotepa	0.6640112568080152	0.6954435638614382	0.5063328908045874	0.40833333330000005	8.921015433277878e-18	1e-05	1e-05	0.4308343180433954
NCIH69	TL-32711	1.8226987038355222	1.828311312873879	0.11903075141182634	0.1188666667	0.0954170011991786	9.501813945065713e-08	1.247730218795159e-07	0.777272699867533
NCIH69	TLK-199		0.009089102147515987		0.9837666667				
NCIH69	topotecan	2.2712590509882093	2.1414837530630817	0.08485262809409667	0.025699999999999997	0.0706369990047811	3.1803196884598706e-08	3.924694498005348e-08	0.7242057219433508
NCIH69	trametinib	0.047092892644219286	0.1304951423645917	0.7851209330375847	0.75005	1.3511439304559162e-14	1e-05	1e-05	2.230982999508916
NCIH69	tretinoin	0.05157549554248774	0.07037662114451677	0.927407185159429	0.8721666667	0.9274013575305279	1.9479889494980345e-06		5.764813991234643
NCIH69	triethylenemelamine	0.9855525027754545	0.9794366585586893	0.19767714083738194	0.11623333329999999	1.3300231057607837e-12	1.3938777958440532e-06	1.3938777958492686e-06	0.7109257710827056
NCIH69	Tyrothricin	0.42159232594587887	0.48698946285767136	0.06872307765336477	0.0066500000000000005	0.0437469182274077	3.650241882365202e-06	3.7445185966822474e-06	3.590657753418932
NCIH69	UNC-0638	0.2410657475307739	0.3166225153810309	0.15270404185100944	0.07825	6.291382100619304e-17	6.0282393346543405e-06	6.0282393346543405e-06	3.385588686969652
NCIH69	Uracil mustard	0.6692125694418989	0.7021088020074996	0.43356073774173953	0.36173333329999996	0.3881483086822923	8.671625041067059e-07	3.700038254762712e-06	1.0320925912065035
NCIH69	Valrubicin	1.3644709690629875	1.3529337453388055	0.09889447106031142	0.04686666667	0.08270253254424806	3.2993181117691786e-07	3.846593187110675e-07	1.1781218334485357
NCIH69	vandetanib	0.13719239153731744	0.1372257134731473	0.5829030806773862	0.49420000000000003	0.3366467733140645	7.762863461865342e-06	1e-05	2.080866265926601
NCIH69	Varlitinib	0.1873925573815041	0.33074788438939884	0.44180808982802083	0.35585	5.6443796569029184e-14	8.838120662331664e-06	8.838120662332193e-06	1.8931717922715963
NCIH69	VE-821	0.007842449364801775	0.096059625937133	0.7709992142990559	0.7177333333	0.4524032097604667	1e-05	1e-05	16.424209128546995
NCIH69	vemurafenib	0.005607213276212643	0.0938548597981253	0.8211816586574101	0.7982333333	0.641725288702198	1e-05		19.185036063205
NCIH69	Vertex ATR inhibitor Cpd 45	0.44570691535648105	0.47172999397997534	0.25854046075962295	0.2504333333	0.1929037322133437	2.927062880768903e-06	3.7471992486163496e-06	1.9733953933704136
NCIH69	vinblastine	3.0630137386345173	2.8990873812238407	0.046211884347003504	0.0368	0.0358093	2.2614912644244357e-09	2.59628970716149e-09	0.5382674795769684
NCIH69	vincristine	2.732178849209179	3.1681461073189765	0.047398977645903125	0.04026666667	0.03960190000336999	1.0383262325418976e-08	1.1683359320756316e-08	0.6994680580385342
NCIH69	vinorelbine	1.9826833445450374	1.9942677889213667	0.1068804205820526	0.04966666667	0.1068800582811374	6.026211220939371e-08	6.551175144927982e-08	2.879264808101773
NCIH69	vismodegib	0.022546574071401853	0.08514666274764322	0.9313938685007452	0.8891666667	0.9313784259357979	4.692938619329222e-06		11.10207452474959
NCIH69	vorinostat	0.7609917437050416	0.7609558035709421	0.026638629474901032	0.01543333333	0.010182748388002259	1.7152430663273853e-06	1.7305611680995458e-06	2.314238446167118
NCIH69	VS-507	1.412243894701641	1.4152070380062027	0.1015656884733326	0.04636666667	0.10112571143751947	2.685171870798863e-07	2.9891567934009276e-07	2.106936672935292
NCIH69	VX-322	0.32401480687079637	0.3627843135667313	0.1507845637756304	0.11960000000000001	4.732670580088887e-16	5.057978495794051e-06	5.057978495794054e-06	2.5358196544169225
NCIH69	Warfarin		0.06806108342104325		0.9179666666999999				
NCIH69	Wortmannin	0.7000876523395847	0.7332838271667552	0.49626824810721687	0.46056666669999996	6.209793614852817e-17	9.650022098062142e-06	9.650022098062147e-06	0.4190128225506962
NCIH69	WP-1034	0.2503540114046544	0.4020774826071082	0.2808837849765186	0.2278666667	2.5384248479515764e-13	6.526124279464778e-06	6.526124279466282e-06	2.202774079258317
NCIH69	WZ-4002	0.24854605835284393	0.2239848001930056	0.25915149045010255	0.18265	0.25910603031033974	4.618855101332878e-06	4.895451541018449e-06	12.55597554082047
NCIH69	XAV-939	0.15673505845436767	0.1591991719467954	0.9108992742772304	0.9045666667000001	0.9108949258551233	1.7418697032672096e-07		2.4511585814944743
NCIH69	XK-469	0.0835313563648842	0.164477891546967	0.7932354420061053	0.7720666667	2.0045091037492105e-14	1e-05	1e-05	1.2042787064417702
NCIH69	XL-019	0.38544231154021513	0.4401998547846251	0.4223436640528736	0.3982666667	0.2475013079740433	3.806832423666699e-06	6.6121656955857315e-06	1.2374297714304892
NCIH69	XL-147	0.0674165702007043	0.07639201266448854	0.8141382752770246	0.7774500000000001	0.7266186880507025	6.869730956781602e-06		2.005912905314031
NCIH69	XL-518 (isomer 1)	0.08620910961116268	0.11206815066210472	0.8241999998901838	0.8172	0.8241999998273105	3.233093482435442e-06		19.263672310234366
NCIH69	XL-518 (isomer 2)	0.11645129504980348	0.10459039956219379	0.7471666664145754	0.7227333333	0.7471666340958458	3.462699853754807e-06		14.966570306834006
NCIH69	XL-541	0.1500747860933803	0.15830886149068493	0.9606944370011813	0.8556333333	0.9213888702867379	1e-05		3.941178965334017e-09
NCIH69	XL-765	0.1517977131211512	0.18918975643485972	0.9121349769208114	0.9010333333	0.8789929930789357	1.0226471718000386e-06		0.4275962510654556
NCIH69	XL-880	0.8224860811991511	0.8300556957871987	0.2069432880725473	0.049699999999999994	0.2068703477186577	9.183259502610063e-07	1.0533641323157795e-06	3.892308722277871
NCIH69	XL-888	1.9486882076934353	1.9596057860192972	0.23605717292161704	0.2152666667	0.2360381832010606	2.8053851404929153e-08	3.997181229740131e-08	1.8042824206815282
NCIH69	XR-5000	0.8303214013297934	0.8265566534542718	0.1929933255191192	0.09963333332999999	0.16922375785566504	1.02023203019538e-06	1.3331898324920907e-06	1.5442895479523626
NCIH69	XR-5944	1.6372287193446393	1.6342056460867482	0.26001415619580975	0.1103333333	1.2054839694250964e-15	3.541044295536958e-07	3.5410442955369856e-07	0.31307204910858366
NCIH69	Y-27632		0.12521087789375684		0.9154666667				
NCIH69	YC-1	0.10287484412778598	0.15517950344410858	0.8832487500571968	0.8790666667000001	0.8674050356129048	1.86440840145531e-06		1.1891067125630854
NCIH69	YK-4-279	0.7410850239050031	0.7745977947309624	0.14055147693357845	0.11865	0.1403256222781865	1.3739606747943875e-06	1.4873664501341291e-06	4.153461820991443
NCIH69	YM-155		3.8058629924612175		-0.00326666667				
NCIH69	YN-968D1	0.26880744072083324	0.3357786902715226	0.859937733992381	0.5399666667	1.6685723764325086e-12	1e-05	1e-05	0.1984705287708703
NCIH69	ZD-1694	2.100639332272568	2.032803657360062	0.25508450013258793	0.25323333330000003	0.2524877333000005	1.3061343310989391e-08	2.980814105749089e-08	0.8521718783687325
NCIH69	ZIP-301	2.0493066043695016	2.006718444816393	0.11697294383473368	0.1156666667	0.1147676233260091	4.763222048604702e-08	6.010995204380865e-08	1.1207541544104649
NCIH69	ZM-336372	0.019261533252551876	0.1083307409050081	0.9164393101719845	0.8390666667000001	8.738338634921546e-08	1e-05	1e-05	1.9674596351462046
NCIH69	Zolendronic acid		0.07968093058807679		0.9238333333				
NCIH69	ZSTK-474	1.308264041842525	1.3298350046302159	0.08978455825275403	0.05646666667	0.04006832355136172	4.5657807071816754e-07	4.989167663233499e-07	0.9419322224834651
